,Caption,Comments,Likes,URL,Object_Num,Label_0,Label_1,Label_2,Engagement,lat,lon,Short Name,Country,tagged_users
757,"@dface_official wall in Reykjavik, Iceland 🇮🇸(2015)
•
#dface #urbanart #streetart #painting #streetartofficial #contemporaryart #reykjavik #iceland",19.0,4495.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40594746_2219451598380039_6843213045309636608_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=onWP11ZuDBgAX8_4Ef2&ccb=7-4&oh=e864888ae2fa31959d1d7b037ebc1dea&oe=608B24C2&_nc_sid=30a2ef&ig_cache_key=MTg2OTcwMTg5ODA0OTUyODUzMA%3D%3D.2-ccb7-4,8.0,Window, Building, Purple,85405.0,64.15223797439768,-21.949634546933307,RVK,Iceland,@a_r_d_i_f
758,"@the_hula wall in Tauranga, New Zealand 🇳🇿(2017)
•
#thehula #urbanart #streetart #painting #streetartofficial #contemporaryart #tauranga #newzealand",39.0,5237.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40708182_567648783655309_731310725804326912_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=oxogrX4-wUUAX9uXGBE&ccb=7-4&oh=156e5e4cadd583f9fff9fe36c97f68c8&oe=608BF783&_nc_sid=30a2ef&ig_cache_key=MTg2OTUyNDA2NzcyMjA1MTUyNw%3D%3D.2-ccb7-4,3.0,Forehead, Chin, Cloud,204243.0,-37.7475768,176.1220183,Tauranga,New Zealand,@faith47
759,"@b0rdalo_ii wall in Ericeira, Portugal 🇵🇹(2018)
•
#bordaloii #urbanart #streetart #painting #streetartofficial #contemporaryart #ericeira #portugal",28.0,4921.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/41704356_475725916251857_5417901549399572480_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=4ceItUepGp8AX8tiQVm&ccb=7-4&oh=c44a4bcede713bc515c6ebb501552ad6&oe=6089AE12&_nc_sid=30a2ef&ig_cache_key=MTg2OTA2MzUwMzMzODI2ODU1Ng%3D%3D.2-ccb7-4,6.0,Paint, Arthropod, Art,137788.0,38.9668081,-9.406167,Ericeira,Portugal,@ernestzacharevic
760,"@sophiemess_ wall in London, United Kingdom 🇬🇧(2018)
•
#sophiemess #urbanart #streetart #painting #streetartofficial #contemporaryart #london #uk",24.0,4737.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40200404_2067027749987778_8250409765029543936_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=5jIXzg93-H0AX8R2EXe&ccb=7-4&oh=3413089eae0f3d3ee86e43d6c40052dd&oe=608954B4&_nc_sid=30a2ef&ig_cache_key=MTg2ODgwMTAyMDk1ODM2Nzg3MA%3D%3D.2-ccb7-4,3.0,Purple, Azure, Bird,113688.0,51.50404183225239,-0.13088753678104187,London,United Kingdom,@saype_artiste
761,"@farid_rueda wall in Hrvatska, Croatia 🇭🇷(2018)
•
#faridrueda #urbanart #streetart #painting #streetartofficial #contemporaryart #hrvatska #croatia",35.0,5661.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40602666_259933831521437_8212616707114532864_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=RO84GeUg2z4AX8NLZJN&ccb=7-4&oh=9034faa3facb0fef3ad952bb6602ca25&oe=6089926A&_nc_sid=30a2ef&ig_cache_key=MTg2ODM5NzgyNzQ0NzU4Mjg0OQ%3D%3D.2-ccb7-4,2.0,Car, Vehicle, Paint,198135.0,45.1,15.200000099999999,HR,Croatia,@hera_herakut
762,"@nickwalker_art wall in Albany, New York, USA 🇺🇸(2018)
•
#nickwalker #urbanart #streetart #painting #streetartofficial #contemporaryart #albany #newyork",34.0,5992.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40427715_880310265501754_6478995678260363264_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=siQHG9qG7Z0AX_Q7SRV&ccb=7-4&oh=1529aa51f813637125cb25320bd67b4c&oe=608A1835&_nc_sid=30a2ef&ig_cache_key=MTg2NzYyMDM5MzExODc4MzY3NQ%3D%3D.2-ccb7-4,8.0,Car, Land vehicle, Tire,203728.0,42.65767281920945,-73.75121038631045,Albany,United States,@felipepantone
763,"@fintan_magee wall in Bolougne Sur Mer, France 🇫🇷(2018)
•
#fintanmagee #urbanart #streetart #painting #streetartofficial #contemporaryart #bolougnesurmer #france",17.0,3102.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/41465833_2065019967160952_2580777214589009920_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mAzJ6Rw-YPAAX-FtmQT&ccb=7-4&oh=42e269cd2b883caed2674fd1af8f3073&oe=6089CAB5&_nc_sid=30a2ef&ig_cache_key=MTg2NjYwMjkxOTg0NTg4MTI0OQ%3D%3D.2-ccb7-4,7.0,Bicycle, Sky, Tire,52734.0,50.730930065833604,1.6217766445871455,Boulogne-sur-Mer,France,@_millo_
764,"@mantrarea wall in Crans Montana, Switzerland🇨🇭(2018)
•
#mantrarea #urbanart #streetart #painting #streetartofficial #contemporaryart #cransmontana #switzerland",14.0,2166.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/41039902_1670218496415309_1128917185792573440_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=1Xf3dtNRLpUAX8Tnid0&ccb=7-4&oh=6124291b5198f14de40d8be95173f74b&oe=608BAE9E&_nc_sid=30a2ef&ig_cache_key=MTg2NjAwMjIyNzEwMzg1MjcxOA%3D%3D.2-ccb7-4,7.0,Sky, Pollinator, Butterfly,30324.0,46.31813170336687,7.487585446338183,Crans-Montana,Switzerland,@dface_official
765,"@telmomiel wall in Sicily, Italy 🇮🇹(2018)
•
#telmomiel #urbanart #streetart #painting #streetartofficial #contemporaryart #sicily #italy",12.0,3197.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/41019331_1890494531044790_6444137788110536704_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=2oQUA2K0hFoAX8mLewu&ccb=7-4&oh=6de17df13ea0c5fb318645ad88cd88a7&oe=608C0679&_nc_sid=30a2ef&ig_cache_key=MTg2NTQzNTU0MDI2MDU1ODY3NQ%3D%3D.2-ccb7-4,3.0,Building, Plant, Window,38364.0,37.5999938,14.0153557,Sicily,Italy,@the_hula
766,"@kobrastreetart wall in New York City, New York, USA 🇺🇸(2018)
•
#kobrastreetart  #urbanart #streetart #painting #streetartofficial #contemporaryart #newyork #nyc",39.0,5039.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40540001_1223808791093418_6382296031484182528_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=tFh5Sfj1UTsAX9x5QAX&ccb=7-4&oh=e5be78f6bfeda12a60eef0c2c5f7d8e4&oe=608C5F44&_nc_sid=30a2ef&ig_cache_key=MTg2NDY4NjExMzIwMzgzNzg3MQ%3D%3D.2-ccb7-4,3.0,Graffiti, Art, Artist,196521.0,40.70330602071422,-74.01594819783922,New York,United States,@b0rdalo_ii
767,"@obeygiant wall in Denver, Colorado, USA 🇺🇸(2018)
•
#obeygiant  #urbanart #streetart #painting #streetartofficial #contemporaryart #denver #colorado",17.0,3800.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40076491_1128638900627464_1525667916496764928_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ARimylXcrKYAX95D2ft&ccb=7-4&oh=482c6a12472a0c39aedd8856a1405cbf&oe=608B6071&_nc_sid=30a2ef&ig_cache_key=MTg2MzcwMzQzMjc1NjI3OTEwOQ%3D%3D.2-ccb7-4,6.0,Umbrella, Window, Brick,64600.0,39.7337241259672,-104.99731251588793,Denver,United States,@sophiemess_
768,"@b0rdalo_ii wall in Las Vegas, Nevada, USA 🇺🇸(2018)
•
#bordaloii  #urbanart #streetart #painting #streetartofficial #contemporaryart #lasvegas #nevada",12.0,2814.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40176007_315135595921241_5375434566339133440_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=7wRoYWTrtNcAX_tya60&ccb=7-4&oh=aefbd8c49e7de7737d27e9af68bc2c9f&oe=6088C89D&_nc_sid=30a2ef&ig_cache_key=MTg2MzAzODQ4Njk3NjQwMjA5MA%3D%3D.2-ccb7-4,3.0,Sky, Green, Azure,33768.0,36.17326161572112,-115.13023109225351,Las Vegas,United States,@farid_rueda
769,"@smugone wall in Glasgow, Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿(2018)
•
#smugone  #urbanart #streetart #painting #streetartofficial #contemporaryart #glasgow #scotland",24.0,3835.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40101182_2212146068813842_1333179525378342912_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ZQE5VeqiJqkAX8xXrva&ccb=7-4&oh=27345bdd2619e863723d5d357f2cb295&oe=608AC3C1&_nc_sid=30a2ef&ig_cache_key=MTg2MjYwMjYzMDY4Mzg0MzI1OQ%3D%3D.2-ccb7-4,2.0,Building, Window, Art,92040.0,55.864237,-4.251806,Glasgow,United Kingdom,@nickwalker_art
770,"@nataliarakart wall in Krakow, Poland 🇵🇱(2018)
•
#nataliarakart  #urbanart #streetart #painting #streetartofficial #contemporaryart #krakow #poland",21.0,3135.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40109784_234413523891288_2598733832903458816_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=YoVCmmOaRUwAX_7bUFg&ccb=7-4&oh=6f110f685ae44f97127be8a1596ec091&oe=608A60BE&_nc_sid=30a2ef&ig_cache_key=MTg2MjI4NTYzOTUzMTg5NDk0Mw%3D%3D.2-ccb7-4,0.0,Flower, Plant, Sky,65835.0,50.06465009999999,19.9449799,Kraków,Poland,@fintan_magee
771,"Derek Michael Besant wall in Toronto, Canada 🇨🇦(2013)
•
#derekmichaelbesant  #urbanart #streetart #painting #streetartofficial #contemporaryart #toronto #canada",57.0,7114.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40142314_486264011886063_4299690510190116864_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=7lIX1psKxwcAX-j5Cy_&ccb=7-4&oh=1b262de32fe1ecdc72d1e0408b2086e9&oe=6089CF09&_nc_sid=30a2ef&ig_cache_key=MTg2MTkyNjQ2MjYzMjc0NDU3Nw%3D%3D.2-ccb7-4,8.0,Sky, Building, Daytime,405498.0,43.6457936219413,-79.37490149713744,Toronto,Canada,@mantrarea
772,"@l7matrix wall in Vitry-sur-seine, France 🇫🇷(2018)
•
#l7matrix  #urbanart #streetart #painting #streetartofficial #contemporaryart #vitrysurseine #france",23.0,3718.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40485993_1339473892850602_4758708886477733888_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=NAz1oTsDdxkAX-gvRU3&ccb=7-4&oh=d14117bddf4b3fda76a3c5d9ee34fcf2&oe=608B2A77&_nc_sid=30a2ef&ig_cache_key=MTg2MTU1NjYxMTE4NzY0MzE1Ng%3D%3D.2-ccb7-4,1.0,Paint, Art paint, Purple,85514.0,48.792001,2.39851,Vitry-sur-Seine,France,@telmomiel
773,"@nevercrew wall in Aalborg, Denmark 🇩🇰(2018)
•
#nevercrew  #urbanart #streetart #painting #streetartofficial #contemporaryart #aalborg #denmark",7.0,2602.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40190441_935357209985682_8088627731492765696_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=n3qnypM7NMkAX_MDlz5&ccb=7-4&oh=f7fc1331aaf4611d238b636f159c93ad&oe=608A1BC2&_nc_sid=30a2ef&ig_cache_key=MTg2MTEwMjg2NjM4OTY3OTQ3Mw%3D%3D.2-ccb7-4,1.0,Fin, Font, Aqua,18214.0,57.03908841518032,9.912193195166033,Aalborg,Denmark,@kobrastreetart
774,"@jaycaes wall in Cantabria, Spain 🇪🇸(2018)
•
#jaycaes  #urbanart #streetart #painting #streetartofficial #contemporaryart #cantabria #spain",14.0,2783.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40522497_164045341128066_822955578325204992_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=TCzyhqd7LnkAX-bCOE0&ccb=7-4&oh=f0bd341ceabb075909987190dc3115c6&oe=6088906B&_nc_sid=86f79a,1.0,Sky, Ecoregion, Mammal,38962.0,43.188512727585326,-3.997269709127664,CB,Spain,@obeygiant
775,"@jr wall in New York City, New York, USA 🇺🇸(2018)
•
#jr  #urbanart #streetart #painting #streetartofficial #contemporaryart #newyorkcity #newyork",23.0,4936.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39492326_1893782557372813_6663560486077857792_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=FrwmR0HKOxIAX-EksGw&ccb=7-4&oh=d480fabc3669de31423169144acecdf2&oe=6088F5A9&_nc_sid=30a2ef&ig_cache_key=MTg2MDMyNTY2Njg0MTIxNjY3MQ%3D%3D.2-ccb7-4,3.0,Window, Flash photography, Art,113528.0,40.704840347329686,-74.00672150466956,New York,United States,@b0rdalo_ii
776,"@sonnysundancer wall in Waterford, Ireland 🇮🇪(2018)
•
#sonnysundancer  #urbanart #streetart #painting #streetartofficial #contemporaryart #waterford #ireland",26.0,5372.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39813210_691743564527099_3698096837631148032_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=lJvWhceMBUcAX86tHnv&ccb=7-4&oh=6c18a9f2f55177dd65d0fd070d0c61c0&oe=608A7C91&_nc_sid=30a2ef&ig_cache_key=MTg2MDExOTE3NTQ4MjIwNTQ4MQ%3D%3D.2-ccb7-4,5.0,Daytime, Building, Azure,139672.0,52.25647652754646,-7.114214078054778,Waterford,Ireland,@smugone
777,"@case_maclaim wall in Lioni, Italy 🇮🇹(2018)
•
#casemaclaim  #urbanart #streetart #painting #streetartofficial #contemporaryart #lioni #italy",5.0,2346.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39592434_605723579823136_5029536222649778176_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Dr8EjetGQ5MAX89h6Bq&ccb=7-4&oh=36adacf2584fc6f1711117d7592ddacb&oe=608A542F&_nc_sid=30a2ef&ig_cache_key=MTg1OTg5NDYwMjU3MjY3NDE4NQ%3D%3D.2-ccb7-4,4.0,Sleeve, Smile, Gesture,11730.0,40.874766799999996,15.1888145,Lioni,Italy,@nataliarakart
778,"@hopare1 wall in Vila Nova da Telha, Portugal 🇵🇹(2018)
•
#hopare1  #urbanart #streetart #painting #streetartofficial #contemporaryart #vilanovadatelha #portugal",18.0,4143.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39744959_546425332494814_6262824227586441216_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=_XnWxA0V8UoAX-9QvE0&ccb=7-4&oh=3c8a96b5d0c15b0bdd9748054f3c6908&oe=608B9D23&_nc_sid=30a2ef&ig_cache_key=MTg1OTM2ODY3NjA0MjY1NDc0Nw%3D%3D.2-ccb7-4,1.0,Art paint, Paint, Human body,74574.0,41.2531913,-8.668614,Vila Nova da Telha,Portugal,no mention
779,"@a_r_d_i_f wall in Paris, France 🇫🇷(2018)
•
#ardif  #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",21.0,4414.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39486377_948101598693978_5697080251910193152_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Y7mz2pfI4_wAX8SvPpC&ccb=7-4&oh=ad6ba49b865ebbe53ccb8c9117b5e2fa&oe=608B4EF6&_nc_sid=30a2ef&ig_cache_key=MTg1ODcxNDA0NDQzMzc3MzY4NQ%3D%3D.2-ccb7-4,3.0,Bird, Plant, Botany,92694.0,48.8785564729931,2.3417093087845435,Place des Abbesses,France,@l7matrix
780,"@mur0ne wall in Sacramento, California, USA 🇺🇸(2018)
•
#mur0ne  #urbanart #streetart #painting #streetartofficial #contemporaryart #sacramento #california",12.0,1844.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39575496_280192146135436_766652555689197568_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=iLRMpn-kTxUAX_RoVkz&ccb=7-4&oh=2ae7f3c2502e5278aa029c35d6cc3ab6&oe=608B4192&_nc_sid=30a2ef&ig_cache_key=MTg1Nzk4NjgwMjI0MjA0MTUwNQ%3D%3D.2-ccb7-4,5.0,Building, Sky, Art,22128.0,38.57188748975994,-121.48568646187357,Sacramento,United States,@nevercrew
781,"@mantrarea wall in Waterford, Ireland 🇮🇪(2018)
•
#mantrarea #torbe36 #urbanart #streetart #painting #streetartofficial #contemporaryart #waterford #ireland",21.0,3636.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39910198_282421329030981_5392610256519954432_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=NX3qP0CbJBwAX-p0RFT&ccb=7-4&oh=54ca6f64d3298b7682f4121ba64c2578&oe=60891250&_nc_sid=30a2ef&ig_cache_key=MTg1NzU3MDE5MDA2MjEwMjk1OA%3D%3D.2-ccb7-4,7.0,Sky, Art, Artist,76356.0,52.26577417032201,-7.100996450962454,Waterford,Ireland,@jaycaes
782,"@kobrastreetart wall in New York City, New York, USA 🇺🇸(2018)
•
#kobrastreetart #urbanart #streetart #painting #streetartofficial #contemporaryart #newyorkcity #ny",63.0,7055.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40042864_521096671666682_2061850349534183424_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HvqwyrN38NAAX8249zw&ccb=7-4&oh=ccb517b47b851b17cdef6ed298386806&oe=608C49D9&_nc_sid=30a2ef&ig_cache_key=MTg1NzE5NjY5NjIyNDcxNDQ3Mw%3D%3D.2-ccb7-4,4.0,Photograph, Building, Bus,444465.0,40.721580419472154,-74.00743221972412,New York,United States,@jr
783,"@findac wall in Portland, Oregon, USA 🇺🇸(2018)
•
#findac #urbanart #streetart #painting #streetartofficial #contemporaryart #portland #oregon",23.0,4091.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/40197953_2040171469628040_4359658737657446400_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=vSLoeYJom_cAX_lmV6b&ccb=7-4&oh=f374b5ab8cd637a1dcf3bc68ec91a661&oe=608A4AD5&_nc_sid=30a2ef&ig_cache_key=MTg1Njg1ODE3ODMzNjE5Nzk4MQ%3D%3D.2-ccb7-4,3.0,Sky, Purple, Sleeve,94093.0,45.563171870619456,-122.54243173155669,11120,United States,@sonnysundancer
784,"@lonacpot wall in Istanbul, Turkey 🇹🇷(2018)
•
#lonacpot #urbanart #streetart #painting #streetartofficial #contemporaryart #istanbul #turkey",15.0,2509.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39314929_279791072842444_1383784926003855360_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=cja7rHc3K9QAX_dvDqn&ccb=7-4&oh=57fd14e6da2cd128f0909eeaa6d7fe73&oe=608A101B&_nc_sid=30a2ef&ig_cache_key=MTg1NjQ5OTM3ODgxNDk4NTM2MA%3D%3D.2-ccb7-4,3.0,Sky, Azure, Street fashion,37635.0,41.0082376,28.978358899999996,İstanbul,Turkey,@case_maclaim
785,"@nychos wall in California, USA 🇺🇸(2018)
•
#nychos #urbanart #streetart #painting #streetartofficial #contemporaryart #california #usa",32.0,5556.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39385506_2165225233551072_6182732510674288640_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=B2Cq7oNnwIQAX-qLaGa&ccb=7-4&oh=87d56b6025ad6ccd8af940ae785920c2&oe=60897621&_nc_sid=30a2ef&ig_cache_key=MTg1NjAzODkyNjA2NjY4ODA3Ng%3D%3D.2-ccb7-4,1.0,Automotive design, Art, Wood,177792.0,36.78086362899821,-119.42353501477292,CA,United States,@hopare1
786,"@_millo_ wall in Trondheim, Norway 🇳🇴(2018)
•
#millo #urbanart #streetart #painting #streetartofficial #contemporaryart #trondheim #norway",9.0,2593.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39016587_2610993119126416_1172774003090128896_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=gJiXNkBvw38AX9Usbsb&ccb=7-4&oh=cf8f94cabc2263379e9c9c7dd6ba31de&oe=60894E90&_nc_sid=30a2ef&ig_cache_key=MTg1NTg2NTAyMjY5ODM5OTA5Nw%3D%3D.2-ccb7-4,2.0,Art, Painting, Building,23337.0,63.4305149,10.3950528,Trondheim,Norway,@a_r_d_i_f
787,"@guidovanhelten wall in Brim, Australia 🇦🇺(2017)
•
#guidovanhelten #urbanart #streetart #painting #streetartofficial #contemporaryart #brim #australia",19.0,3437.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39726200_932442110261758_1092814201803505664_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-1m4nOybc5AAX_xffRl&ccb=7-4&oh=861eca8343d57a1419eb98bcd08c0ed1&oe=608A84A2&_nc_sid=30a2ef&ig_cache_key=MTg1NTA0NDExODI1MDY3ODgwMA%3D%3D.2-ccb7-4,5.0,Plant, Sky, Wood,65303.0,-36.033727500000005,142.413818,Brim,Australia,@mur0ne
788,"@nevercrew wall in Mannheim, Germany 🇩🇪(2017)
•
#nevercrew #urbanart #streetart #painting #streetartofficial #contemporaryart #mannheim #germany",5.0,2048.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39184721_317801898778999_6860877670272466944_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=6lw-oO8TbXsAX8kNQlV&ccb=7-4&oh=a63eddaedffcba075769fd15fc19271a&oe=60893D0B&_nc_sid=30a2ef&ig_cache_key=MTg1NDM0NDYxNzI4NjM0ODQ4Mg%3D%3D.2-ccb7-4,2.0,Plant, Sky, World,10240.0,49.48232099538086,8.472711686877373,MA,Germany,@mantrarea
789,"@james_bullough wall in Washington DC, Washington, USA 🇺🇸(2017)
•
#jamesbullough #urbanart #streetart #painting #streetartofficial #contemporaryart #washington #usa",11.0,3529.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39238031_2167774543492813_2340293255427522560_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=g8wh3Z2SakwAX_6fgxq&ccb=7-4&oh=5fcacb983eede56e1fa9ee7c6db234e6&oe=608B789B&_nc_sid=30a2ef&ig_cache_key=MTg1NDAyMTgxNzE5OTUyMjMyMw%3D%3D.2-ccb7-4,3.0,Plant, Daytime, Window,38819.0,38.9071923,-77.03687070000001,Washington,United States,@kobrastreetart
790,"@vhils & @pixelpancho wall in Lisbon, Portugal 🇵🇹(2016)
•
#pixelpancho #vhils #urbanart #streetart #painting #streetartofficial #contemporaryart #lisbon #portugal",38.0,4894.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/38905965_238302176796871_1922610400310853632_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=lN3I1DyK-kwAX8zwz1i&ccb=7-4&oh=3d84db6fe9b9fc5897e3f30e0e2d9f51&oe=608A64A9&_nc_sid=86f79a,0.0,Sky, Building, Wood,185972.0,38.71682587726156,-9.140166181099989,18A,Portugal,@findac
791,"@the_hula wall in New York, USA 🇺🇸(2017)
•
#thehula #urbanart #streetart #painting #streetartofficial #contemporaryart #newyork #usa",11.0,2781.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/39017616_475498886283553_7919656515407970304_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=_56xW80efVQAX_cytoH&ccb=7-4&oh=dab5dd5468d51543bcf72ee3b415b553&oe=608A7371&_nc_sid=30a2ef&ig_cache_key=MTg1Mjg3NjMyMzg5NTIzMjA0Ng%3D%3D.2-ccb7-4,3.0,Plant, Plant community, Leaf,30591.0,40.70515249223879,-74.01533392787016,New York,United States,@lonacpot
792,"@gerada_studio urban land work in Washington D.C, Washington, USA 🇺🇸(2018)
•
#geradastudio #urbanart #streetart #painting #streetartofficial #contemporaryart #washington #usa",15.0,3995.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/38924140_237269963651049_6065962464544030720_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=3w56arxeX1sAX_nn5CJ&ccb=7-4&oh=83f38a9dd67916be9cf69b40db72f096&oe=608C589D&_nc_sid=30a2ef&ig_cache_key=MTg1MjM4Nzc3ODY2MzUxODA1OA%3D%3D.2-ccb7-4,0.0,Green, Plant, Nature,59925.0,47.752678133522174,-120.7370737714463,WA,United States,@nychos
793,"@mantrarea wall in Gazi, Kenya 🇰🇪(2018)
•
#mantrarea #urbanart #streetart #painting #streetartofficial #contemporaryart #gazi #kenya",5.0,2333.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/38660628_2132731666737100_875265612815794176_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=EcbviS7QQo4AX9AuUXZ&ccb=7-4&oh=8f1ead921295cea17f7ed265d5d19c84&oe=608A3AEB&_nc_sid=30a2ef&ig_cache_key=MTg1MTQxODYxNzIwNjAyOTg5NQ%3D%3D.2-ccb7-4,3.0,Plant, Water, Plant community,11665.0,-4.4244002,39.506490500000005,Gazi,Kenya,@_millo_
